colour	size	x	xend	y	yend	key	showSelected.variable	showSelected.value	showSelected2
#0000FF	1.5	31.176714	31.176714	1	-1	learned 31176714	learned.thresh	-2.003	6 17
#0000FF	1.5	33.333771	33.333771	1	-1	learned 33333771	learned.thresh	-2.003	6 17
#0000FF	1.5	54.77313	54.77313	1	-1	learned 54773130	learned.thresh	-2.003	8 1
#0000FF	1.5	203.050855	203.050855	1	-1	learned 203050855	learned.thresh	-2.003	8 1
#0000FF	1.5	231.773738	231.773738	1	-1	learned 231773738	learned.thresh	-2.003	8 1
#0000FF	1.5	46.228964	46.228964	1	-1	learned 46228964	learned.thresh	-2.003	8 2
#0000FF	1.5	2.795319	2.795319	1	-1	learned 2795319	learned.thresh	-2.003	8 4
#0000FF	1.5	67.945319	67.945319	1	-1	learned 67945319	learned.thresh	-2.003	8 11
#0000FF	1.5	70.573642	70.573642	1	-1	learned 70573642	learned.thresh	-2.003	8 11
#0000FF	1.5	119.623634	119.623634	1	-1	learned 119623634	learned.thresh	-2.003	8 11
#0000FF	1.5	29.895917	29.895917	1	-1	learned 29895917	learned.thresh	-2.003	8 17
#0000FF	1.5	31.285374	31.285374	1	-1	learned 31285374	learned.thresh	-2.003	8 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-2.003	8 17
#0000FF	1.5	41.395917	41.395917	1	-1	learned 41395917	learned.thresh	-2.003	8 17
#0000FF	1.5	34.003537	34.003537	1	-1	learned 34003537	learned.thresh	-2.003	10 1
#0000FF	1.5	4.050797	4.050797	1	-1	learned 4050797	learned.thresh	-2.003	11 1
#0000FF	1.5	5.715116	5.715116	1	-1	learned 5715116	learned.thresh	-2.003	11 1
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-2.003	11 1
#0000FF	1.5	7.365149	7.365149	1	-1	learned 7365149	learned.thresh	-2.003	11 1
#0000FF	1.5	7.666619	7.666619	1	-1	learned 7666619	learned.thresh	-2.003	11 1
#0000FF	1.5	9.056209	9.056209	1	-1	learned 9056209	learned.thresh	-2.003	11 1
#0000FF	1.5	10.08235	10.08235	1	-1	learned 10082350	learned.thresh	-2.003	11 1
#0000FF	1.5	11.287549	11.287549	1	-1	learned 11287549	learned.thresh	-2.003	11 1
#0000FF	1.5	12.335582	12.335582	1	-1	learned 12335582	learned.thresh	-2.003	11 1
#0000FF	1.5	16.227592	16.227592	1	-1	learned 16227592	learned.thresh	-2.003	11 1
#0000FF	1.5	16.478503	16.478503	1	-1	learned 16478503	learned.thresh	-2.003	11 1
#0000FF	1.5	21.390738	21.390738	1	-1	learned 21390738	learned.thresh	-2.003	11 1
#0000FF	1.5	23.171813	23.171813	1	-1	learned 23171813	learned.thresh	-2.003	11 1
#0000FF	1.5	41.093766	41.093766	1	-1	learned 41093766	learned.thresh	-2.003	11 1
#0000FF	1.5	101.375779	101.375779	1	-1	learned 101375779	learned.thresh	-2.003	11 1
#0000FF	1.5	227.723379	227.723379	1	-1	learned 227723379	learned.thresh	-2.003	11 1
#0000FF	1.5	229.043844	229.043844	1	-1	learned 229043844	learned.thresh	-2.003	11 1
#0000FF	1.5	4.502857	4.502857	1	-1	learned 4502857	learned.thresh	-2.003	11 2
#0000FF	1.5	86.099986	86.099986	1	-1	learned 86099986	learned.thresh	-2.003	11 2
#0000FF	1.5	87.710666	87.710666	1	-1	learned 87710666	learned.thresh	-2.003	11 2
#0000FF	1.5	127.387828	127.387828	1	-1	learned 127387828	learned.thresh	-2.003	11 2
#0000FF	1.5	132.703509	132.703509	1	-1	learned 132703509	learned.thresh	-2.003	11 2
#0000FF	1.5	231.458561	231.458561	1	-1	learned 231458561	learned.thresh	-2.003	11 2
#0000FF	1.5	12.743847	12.743847	1	-1	learned 12743847	learned.thresh	-2.003	11 3
#0000FF	1.5	13.534494	13.534494	1	-1	learned 13534494	learned.thresh	-2.003	11 3
#0000FF	1.5	46.656706	46.656706	1	-1	learned 46656706	learned.thresh	-2.003	11 3
#0000FF	1.5	53.995148	53.995148	1	-1	learned 53995148	learned.thresh	-2.003	11 3
#0000FF	1.5	126.180617	126.180617	1	-1	learned 126180617	learned.thresh	-2.003	11 3
#0000FF	1.5	130.119431	130.119431	1	-1	learned 130119431	learned.thresh	-2.003	11 3
#0000FF	1.5	10.706047	10.706047	1	-1	learned 10706047	learned.thresh	-2.003	11 4
#0000FF	1.5	2.79624	2.79624	1	-1	learned 2796240	learned.thresh	-2.003	11 11
#0000FF	1.5	3.359371	3.359371	1	-1	learned 3359371	learned.thresh	-2.003	11 11
#0000FF	1.5	63.471046	63.471046	1	-1	learned 63471046	learned.thresh	-2.003	11 11
#0000FF	1.5	76.81893	76.81893	1	-1	learned 76818930	learned.thresh	-2.003	11 11
#0000FF	1.5	111.010539	111.010539	1	-1	learned 111010539	learned.thresh	-2.003	11 11
#0000FF	1.5	29.678265	29.678265	1	-1	learned 29678265	learned.thresh	-2.003	11 17
#0000FF	1.5	29.967857	29.967857	1	-1	learned 29967857	learned.thresh	-2.003	11 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-2.003	11 17
#0000FF	1.5	47.188569	47.188569	1	-1	learned 47188569	learned.thresh	-2.003	11 17
#0000FF	1.5	48.652017	48.652017	1	-1	learned 48652017	learned.thresh	-2.003	11 17
#0000FF	1.5	73.50277	73.50277	1	-1	learned 73502770	learned.thresh	-2.003	11 17
#0000FF	1.5	34.054145	34.054145	1	-1	learned 34054145	learned.thresh	-2.003	13 1
#0000FF	1.5	103.39365	103.39365	1	-1	learned 103393650	learned.thresh	-2.003	13 1
#0000FF	1.5	104.755902	104.755902	1	-1	learned 104755902	learned.thresh	-2.003	13 1
#0000FF	1.5	3.149723	3.149723	1	-1	learned 3149723	learned.thresh	-2.003	13 4
#0000FF	1.5	79.275587	79.275587	1	-1	learned 79275587	learned.thresh	-2.003	13 11
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-1.873	1 1
#0000FF	1.5	40.34801	40.34801	1	-1	learned 40348010	learned.thresh	-1.873	1 1
#0000FF	1.5	212.280934	212.280934	1	-1	learned 212280934	learned.thresh	-1.873	1 1
#0000FF	1.5	234.068672	234.068672	1	-1	learned 234068672	learned.thresh	-1.873	1 1
#0000FF	1.5	3.933832	3.933832	1	-1	learned 3933832	learned.thresh	-1.873	1 4
#0000FF	1.5	80.058339	80.058339	1	-1	learned 80058339	learned.thresh	-1.873	1 11
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-1.873	4 1
#0000FF	1.5	59.7925	59.7925	1	-1	learned 59792500	learned.thresh	-1.873	4 1
#0000FF	1.5	45.164625	45.164625	1	-1	learned 45164625	learned.thresh	-1.873	4 2
#0000FF	1.5	114.042111	114.042111	1	-1	learned 114042111	learned.thresh	-1.873	4 2
#0000FF	1.5	163.323003	163.323003	1	-1	learned 163323003	learned.thresh	-1.873	4 2
#0000FF	1.5	69.953902	69.953902	1	-1	learned 69953902	learned.thresh	-1.873	4 3
#0000FF	1.5	22.5544	22.5544	1	-1	learned 22554400	learned.thresh	-1.873	4 4
#0000FF	1.5	114.38687	114.38687	1	-1	learned 114386870	learned.thresh	-1.873	4 11
#0000FF	1.5	124.700483	124.700483	1	-1	learned 124700483	learned.thresh	-1.873	4 11
#0000FF	1.5	41.646489	41.646489	1	-1	learned 41646489	learned.thresh	-1.873	4 17
#0000FF	1.5	47.907456	47.907456	1	-1	learned 47907456	learned.thresh	-1.873	4 17
#0000FF	1.5	58.017039	58.017039	1	-1	learned 58017039	learned.thresh	-1.873	4 17
#0000FF	1.5	59.443039	59.443039	1	-1	learned 59443039	learned.thresh	-1.873	4 17
#0000FF	1.5	55.279763	55.279763	1	-1	learned 55279763	learned.thresh	-1.873	6 1
#0000FF	1.5	102.835963	102.835963	1	-1	learned 102835963	learned.thresh	-1.873	6 1
#0000FF	1.5	104.441425	104.441425	1	-1	learned 104441425	learned.thresh	-1.873	6 1
#0000FF	1.5	31.176714	31.176714	1	-1	learned 31176714	learned.thresh	-1.873	6 17
#0000FF	1.5	33.333771	33.333771	1	-1	learned 33333771	learned.thresh	-1.873	6 17
#0000FF	1.5	54.77313	54.77313	1	-1	learned 54773130	learned.thresh	-1.873	8 1
#0000FF	1.5	203.050855	203.050855	1	-1	learned 203050855	learned.thresh	-1.873	8 1
#0000FF	1.5	231.773738	231.773738	1	-1	learned 231773738	learned.thresh	-1.873	8 1
#0000FF	1.5	46.228964	46.228964	1	-1	learned 46228964	learned.thresh	-1.873	8 2
#0000FF	1.5	2.795319	2.795319	1	-1	learned 2795319	learned.thresh	-1.873	8 4
#0000FF	1.5	67.945319	67.945319	1	-1	learned 67945319	learned.thresh	-1.873	8 11
#0000FF	1.5	70.573642	70.573642	1	-1	learned 70573642	learned.thresh	-1.873	8 11
#0000FF	1.5	29.895917	29.895917	1	-1	learned 29895917	learned.thresh	-1.873	8 17
#0000FF	1.5	31.285374	31.285374	1	-1	learned 31285374	learned.thresh	-1.873	8 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-1.873	8 17
#0000FF	1.5	41.395917	41.395917	1	-1	learned 41395917	learned.thresh	-1.873	8 17
#0000FF	1.5	34.003537	34.003537	1	-1	learned 34003537	learned.thresh	-1.873	10 1
#0000FF	1.5	4.050797	4.050797	1	-1	learned 4050797	learned.thresh	-1.873	11 1
#0000FF	1.5	7.666619	7.666619	1	-1	learned 7666619	learned.thresh	-1.873	11 1
#0000FF	1.5	16.227592	16.227592	1	-1	learned 16227592	learned.thresh	-1.873	11 1
#0000FF	1.5	16.478503	16.478503	1	-1	learned 16478503	learned.thresh	-1.873	11 1
#0000FF	1.5	21.390738	21.390738	1	-1	learned 21390738	learned.thresh	-1.873	11 1
#0000FF	1.5	23.171813	23.171813	1	-1	learned 23171813	learned.thresh	-1.873	11 1
#0000FF	1.5	41.093766	41.093766	1	-1	learned 41093766	learned.thresh	-1.873	11 1
#0000FF	1.5	101.375779	101.375779	1	-1	learned 101375779	learned.thresh	-1.873	11 1
#0000FF	1.5	227.723379	227.723379	1	-1	learned 227723379	learned.thresh	-1.873	11 1
#0000FF	1.5	229.043844	229.043844	1	-1	learned 229043844	learned.thresh	-1.873	11 1
#0000FF	1.5	4.502857	4.502857	1	-1	learned 4502857	learned.thresh	-1.873	11 2
#0000FF	1.5	86.099986	86.099986	1	-1	learned 86099986	learned.thresh	-1.873	11 2
#0000FF	1.5	87.710666	87.710666	1	-1	learned 87710666	learned.thresh	-1.873	11 2
#0000FF	1.5	132.703509	132.703509	1	-1	learned 132703509	learned.thresh	-1.873	11 2
#0000FF	1.5	231.458561	231.458561	1	-1	learned 231458561	learned.thresh	-1.873	11 2
#0000FF	1.5	12.743847	12.743847	1	-1	learned 12743847	learned.thresh	-1.873	11 3
#0000FF	1.5	13.534494	13.534494	1	-1	learned 13534494	learned.thresh	-1.873	11 3
#0000FF	1.5	46.656706	46.656706	1	-1	learned 46656706	learned.thresh	-1.873	11 3
#0000FF	1.5	53.995148	53.995148	1	-1	learned 53995148	learned.thresh	-1.873	11 3
#0000FF	1.5	126.180617	126.180617	1	-1	learned 126180617	learned.thresh	-1.873	11 3
#0000FF	1.5	130.119431	130.119431	1	-1	learned 130119431	learned.thresh	-1.873	11 3
#0000FF	1.5	10.706047	10.706047	1	-1	learned 10706047	learned.thresh	-1.873	11 4
#0000FF	1.5	3.359371	3.359371	1	-1	learned 3359371	learned.thresh	-1.873	11 11
#0000FF	1.5	63.471046	63.471046	1	-1	learned 63471046	learned.thresh	-1.873	11 11
#0000FF	1.5	76.81893	76.81893	1	-1	learned 76818930	learned.thresh	-1.873	11 11
#0000FF	1.5	111.010539	111.010539	1	-1	learned 111010539	learned.thresh	-1.873	11 11
#0000FF	1.5	30.586837	30.586837	1	-1	learned 30586837	learned.thresh	-1.873	11 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-1.873	11 17
#0000FF	1.5	47.188569	47.188569	1	-1	learned 47188569	learned.thresh	-1.873	11 17
#0000FF	1.5	48.652017	48.652017	1	-1	learned 48652017	learned.thresh	-1.873	11 17
#0000FF	1.5	73.50277	73.50277	1	-1	learned 73502770	learned.thresh	-1.873	11 17
#0000FF	1.5	34.054145	34.054145	1	-1	learned 34054145	learned.thresh	-1.873	13 1
#0000FF	1.5	103.39365	103.39365	1	-1	learned 103393650	learned.thresh	-1.873	13 1
#0000FF	1.5	104.755902	104.755902	1	-1	learned 104755902	learned.thresh	-1.873	13 1
#0000FF	1.5	3.149723	3.149723	1	-1	learned 3149723	learned.thresh	-1.873	13 4
#0000FF	1.5	79.275587	79.275587	1	-1	learned 79275587	learned.thresh	-1.873	13 11
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-1.821	1 1
#0000FF	1.5	40.34801	40.34801	1	-1	learned 40348010	learned.thresh	-1.821	1 1
#0000FF	1.5	212.280934	212.280934	1	-1	learned 212280934	learned.thresh	-1.821	1 1
#0000FF	1.5	234.068672	234.068672	1	-1	learned 234068672	learned.thresh	-1.821	1 1
#0000FF	1.5	3.933832	3.933832	1	-1	learned 3933832	learned.thresh	-1.821	1 4
#0000FF	1.5	80.058339	80.058339	1	-1	learned 80058339	learned.thresh	-1.821	1 11
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-1.821	4 1
#0000FF	1.5	59.7925	59.7925	1	-1	learned 59792500	learned.thresh	-1.821	4 1
#0000FF	1.5	45.164625	45.164625	1	-1	learned 45164625	learned.thresh	-1.821	4 2
#0000FF	1.5	114.042111	114.042111	1	-1	learned 114042111	learned.thresh	-1.821	4 2
#0000FF	1.5	163.323003	163.323003	1	-1	learned 163323003	learned.thresh	-1.821	4 2
#0000FF	1.5	69.953902	69.953902	1	-1	learned 69953902	learned.thresh	-1.821	4 3
#0000FF	1.5	22.5544	22.5544	1	-1	learned 22554400	learned.thresh	-1.821	4 4
#0000FF	1.5	114.38687	114.38687	1	-1	learned 114386870	learned.thresh	-1.821	4 11
#0000FF	1.5	124.700483	124.700483	1	-1	learned 124700483	learned.thresh	-1.821	4 11
#0000FF	1.5	41.646489	41.646489	1	-1	learned 41646489	learned.thresh	-1.821	4 17
#0000FF	1.5	47.907456	47.907456	1	-1	learned 47907456	learned.thresh	-1.821	4 17
#0000FF	1.5	58.017039	58.017039	1	-1	learned 58017039	learned.thresh	-1.821	4 17
#0000FF	1.5	59.443039	59.443039	1	-1	learned 59443039	learned.thresh	-1.821	4 17
#0000FF	1.5	55.279763	55.279763	1	-1	learned 55279763	learned.thresh	-1.821	6 1
#0000FF	1.5	102.835963	102.835963	1	-1	learned 102835963	learned.thresh	-1.821	6 1
#0000FF	1.5	104.441425	104.441425	1	-1	learned 104441425	learned.thresh	-1.821	6 1
#0000FF	1.5	31.176714	31.176714	1	-1	learned 31176714	learned.thresh	-1.821	6 17
#0000FF	1.5	33.333771	33.333771	1	-1	learned 33333771	learned.thresh	-1.821	6 17
#0000FF	1.5	54.77313	54.77313	1	-1	learned 54773130	learned.thresh	-1.821	8 1
#0000FF	1.5	203.050855	203.050855	1	-1	learned 203050855	learned.thresh	-1.821	8 1
#0000FF	1.5	231.773738	231.773738	1	-1	learned 231773738	learned.thresh	-1.821	8 1
#0000FF	1.5	46.228964	46.228964	1	-1	learned 46228964	learned.thresh	-1.821	8 2
#0000FF	1.5	2.795319	2.795319	1	-1	learned 2795319	learned.thresh	-1.821	8 4
#0000FF	1.5	67.945319	67.945319	1	-1	learned 67945319	learned.thresh	-1.821	8 11
#0000FF	1.5	70.573642	70.573642	1	-1	learned 70573642	learned.thresh	-1.821	8 11
#0000FF	1.5	29.895917	29.895917	1	-1	learned 29895917	learned.thresh	-1.821	8 17
#0000FF	1.5	31.285374	31.285374	1	-1	learned 31285374	learned.thresh	-1.821	8 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-1.821	8 17
#0000FF	1.5	41.395917	41.395917	1	-1	learned 41395917	learned.thresh	-1.821	8 17
#0000FF	1.5	34.003537	34.003537	1	-1	learned 34003537	learned.thresh	-1.821	10 1
#0000FF	1.5	4.050797	4.050797	1	-1	learned 4050797	learned.thresh	-1.821	11 1
#0000FF	1.5	7.666619	7.666619	1	-1	learned 7666619	learned.thresh	-1.821	11 1
#0000FF	1.5	16.227592	16.227592	1	-1	learned 16227592	learned.thresh	-1.821	11 1
#0000FF	1.5	16.478503	16.478503	1	-1	learned 16478503	learned.thresh	-1.821	11 1
#0000FF	1.5	21.390738	21.390738	1	-1	learned 21390738	learned.thresh	-1.821	11 1
#0000FF	1.5	23.171813	23.171813	1	-1	learned 23171813	learned.thresh	-1.821	11 1
#0000FF	1.5	33.153072	33.153072	1	-1	learned 33153072	learned.thresh	-1.821	11 1
#0000FF	1.5	227.723379	227.723379	1	-1	learned 227723379	learned.thresh	-1.821	11 1
#0000FF	1.5	229.043844	229.043844	1	-1	learned 229043844	learned.thresh	-1.821	11 1
#0000FF	1.5	4.502857	4.502857	1	-1	learned 4502857	learned.thresh	-1.821	11 2
#0000FF	1.5	86.099986	86.099986	1	-1	learned 86099986	learned.thresh	-1.821	11 2
#0000FF	1.5	87.710666	87.710666	1	-1	learned 87710666	learned.thresh	-1.821	11 2
#0000FF	1.5	132.703509	132.703509	1	-1	learned 132703509	learned.thresh	-1.821	11 2
#0000FF	1.5	231.458561	231.458561	1	-1	learned 231458561	learned.thresh	-1.821	11 2
#0000FF	1.5	12.743847	12.743847	1	-1	learned 12743847	learned.thresh	-1.821	11 3
#0000FF	1.5	13.534494	13.534494	1	-1	learned 13534494	learned.thresh	-1.821	11 3
#0000FF	1.5	46.656706	46.656706	1	-1	learned 46656706	learned.thresh	-1.821	11 3
#0000FF	1.5	53.995148	53.995148	1	-1	learned 53995148	learned.thresh	-1.821	11 3
#0000FF	1.5	126.180617	126.180617	1	-1	learned 126180617	learned.thresh	-1.821	11 3
#0000FF	1.5	130.119431	130.119431	1	-1	learned 130119431	learned.thresh	-1.821	11 3
#0000FF	1.5	10.706047	10.706047	1	-1	learned 10706047	learned.thresh	-1.821	11 4
#0000FF	1.5	3.359371	3.359371	1	-1	learned 3359371	learned.thresh	-1.821	11 11
#0000FF	1.5	63.471046	63.471046	1	-1	learned 63471046	learned.thresh	-1.821	11 11
#0000FF	1.5	76.81893	76.81893	1	-1	learned 76818930	learned.thresh	-1.821	11 11
#0000FF	1.5	111.010539	111.010539	1	-1	learned 111010539	learned.thresh	-1.821	11 11
#0000FF	1.5	30.586837	30.586837	1	-1	learned 30586837	learned.thresh	-1.821	11 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-1.821	11 17
#0000FF	1.5	47.188569	47.188569	1	-1	learned 47188569	learned.thresh	-1.821	11 17
#0000FF	1.5	48.652017	48.652017	1	-1	learned 48652017	learned.thresh	-1.821	11 17
#0000FF	1.5	73.50277	73.50277	1	-1	learned 73502770	learned.thresh	-1.821	11 17
#0000FF	1.5	34.054145	34.054145	1	-1	learned 34054145	learned.thresh	-1.821	13 1
#0000FF	1.5	103.39365	103.39365	1	-1	learned 103393650	learned.thresh	-1.821	13 1
#0000FF	1.5	104.755902	104.755902	1	-1	learned 104755902	learned.thresh	-1.821	13 1
#0000FF	1.5	3.149723	3.149723	1	-1	learned 3149723	learned.thresh	-1.821	13 4
#0000FF	1.5	40.34801	40.34801	1	-1	learned 40348010	learned.thresh	-1.764	1 1
#0000FF	1.5	212.280934	212.280934	1	-1	learned 212280934	learned.thresh	-1.764	1 1
#0000FF	1.5	234.068672	234.068672	1	-1	learned 234068672	learned.thresh	-1.764	1 1
#0000FF	1.5	80.058339	80.058339	1	-1	learned 80058339	learned.thresh	-1.764	1 11
#0000FF	1.5	6.553888	6.553888	1	-1	learned 6553888	learned.thresh	-1.764	4 1
#0000FF	1.5	59.7925	59.7925	1	-1	learned 59792500	learned.thresh	-1.764	4 1
#0000FF	1.5	45.164625	45.164625	1	-1	learned 45164625	learned.thresh	-1.764	4 2
#0000FF	1.5	114.042111	114.042111	1	-1	learned 114042111	learned.thresh	-1.764	4 2
#0000FF	1.5	163.323003	163.323003	1	-1	learned 163323003	learned.thresh	-1.764	4 2
#0000FF	1.5	69.953902	69.953902	1	-1	learned 69953902	learned.thresh	-1.764	4 3
#0000FF	1.5	22.5544	22.5544	1	-1	learned 22554400	learned.thresh	-1.764	4 4
#0000FF	1.5	114.38687	114.38687	1	-1	learned 114386870	learned.thresh	-1.764	4 11
#0000FF	1.5	124.700483	124.700483	1	-1	learned 124700483	learned.thresh	-1.764	4 11
#0000FF	1.5	41.646489	41.646489	1	-1	learned 41646489	learned.thresh	-1.764	4 17
#0000FF	1.5	47.907456	47.907456	1	-1	learned 47907456	learned.thresh	-1.764	4 17
#0000FF	1.5	58.017039	58.017039	1	-1	learned 58017039	learned.thresh	-1.764	4 17
#0000FF	1.5	59.443039	59.443039	1	-1	learned 59443039	learned.thresh	-1.764	4 17
#0000FF	1.5	55.279763	55.279763	1	-1	learned 55279763	learned.thresh	-1.764	6 1
#0000FF	1.5	102.835963	102.835963	1	-1	learned 102835963	learned.thresh	-1.764	6 1
#0000FF	1.5	104.441425	104.441425	1	-1	learned 104441425	learned.thresh	-1.764	6 1
#0000FF	1.5	31.176714	31.176714	1	-1	learned 31176714	learned.thresh	-1.764	6 17
#0000FF	1.5	33.333771	33.333771	1	-1	learned 33333771	learned.thresh	-1.764	6 17
#0000FF	1.5	54.77313	54.77313	1	-1	learned 54773130	learned.thresh	-1.764	8 1
#0000FF	1.5	203.050855	203.050855	1	-1	learned 203050855	learned.thresh	-1.764	8 1
#0000FF	1.5	231.773738	231.773738	1	-1	learned 231773738	learned.thresh	-1.764	8 1
#0000FF	1.5	46.228964	46.228964	1	-1	learned 46228964	learned.thresh	-1.764	8 2
#0000FF	1.5	2.795319	2.795319	1	-1	learned 2795319	learned.thresh	-1.764	8 4
#0000FF	1.5	67.945319	67.945319	1	-1	learned 67945319	learned.thresh	-1.764	8 11
#0000FF	1.5	70.573642	70.573642	1	-1	learned 70573642	learned.thresh	-1.764	8 11
#0000FF	1.5	29.895917	29.895917	1	-1	learned 29895917	learned.thresh	-1.764	8 17
#0000FF	1.5	44.470906	44.470906	1	-1	learned 44470906	learned.thresh	-1.764	8 17
#0000FF	1.5	34.003537	34.003537	1	-1	learned 34003537	learned.thresh	-1.764	10 1
#0000FF	1.5	4.050797	4.050797	1	-1	learned 4050797	learned.thresh	-1.764	11 1
#0000FF	1.5	7.666619	7.666619	1	-1	learned 7666619	learned.thresh	-1.764	11 1
#0000FF	1.5	16.227592	16.227592	1	-1	learned 16227592	learned.thresh	-1.764	11 1
#0000FF	1.5	16.478503	16.478503	1	-1	learned 16478503	learned.thresh	-1.764	11 1
#0000FF	1.5	21.390738	21.390738	1	-1	learned 21390738	learned.thresh	-1.764	11 1
#0000FF	1.5	23.171813	23.171813	1	-1	learned 23171813	learned.thresh	-1.764	11 1
#0000FF	1.5	33.153072	33.153072	1	-1	learned 33153072	learned.thresh	-1.764	11 1
#0000FF	1.5	4.502857	4.502857	1	-1	learned 4502857	learned.thresh	-1.764	11 2
#0000FF	1.5	86.099986	86.099986	1	-1	learned 86099986	learned.thresh	-1.764	11 2
#0000FF	1.5	87.710666	87.710666	1	-1	learned 87710666	learned.thresh	-1.764	11 2
#0000FF	1.5	132.703509	132.703509	1	-1	learned 132703509	learned.thresh	-1.764	11 2
#0000FF	1.5	231.458561	231.458561	1	-1	learned 231458561	learned.thresh	-1.764	11 2
#0000FF	1.5	12.743847	12.743847	1	-1	learned 12743847	learned.thresh	-1.764	11 3
#0000FF	1.5	13.534494	13.534494	1	-1	learned 13534494	learned.thresh	-1.764	11 3
#0000FF	1.5	46.656706	46.656706	1	-1	learned 46656706	learned.thresh	-1.764	11 3
#0000FF	1.5	53.995148	53.995148	1	-1	learned 53995148	learned.thresh	-1.764	11 3
#0000FF	1.5	126.180617	126.180617	1	-1	learned 126180617	learned.thresh	-1.764	11 3
#0000FF	1.5	130.119431	130.119431	1	-1	learned 130119431	learned.thresh	-1.764	11 3
#0000FF	1.5	10.706047	10.706047	1	-1	learned 10706047	learned.thresh	-1.764	11 4
#0000FF	1.5	3.359371	3.359371	1	-1	learned 3359371	learned.thresh	-1.764	11 11
#0000FF	1.5	63.471046	63.471046	1	-1	learned 63471046	learned.thresh	-1.764	11 11
#0000FF	1.5	76.81893	76.81893	1	-1	learned 76818930	learned.thresh	-1.764	11 11
#0000FF	1.5	111.010539	111.010539	1	-1	learned 111010539	learned.thresh	-1.764	11 11
#0000FF	1.5	30.586837	30.586837	1	-1	learned 30586837	learned.thresh	-1.764	11 17
#0000FF	1.5	35.033225	35.033225	1	-1	learned 35033225	learned.thresh	-1.764	11 17
#0000FF	1.5	47.188569	47.188569	1	-1	learned 47188569	learned.thresh	-1.764	11 17
#0000FF	1.5	48.652017	48.652017	1	-1	learned 48652017	learned.thresh	-1.764	11 17
#0000FF	1.5	73.50277	73.50277	1	-1	learned 73502770	learned.thresh	-1.764	11 17
#0000FF	1.5	34.054145	34.054145	1	-1	learned 34054145	learned.thresh	-1.764	13 1
#0000FF	1.5	103.39365	103.39365	1	-1	learned 103393650	learned.thresh	-1.764	13 1
#0000FF	1.5	104.755902	104.755902	1	-1	learned 104755902	learned.thresh	-1.764	13 1
#0000FF	1.5	3.149723	3.149723	1	-1	learned 3149723	learned.thresh	-1.764	13 4
#0000FF	1.5	40.34801	40.34801	1	-1	learned 40348010	learned.thresh	-1.749	1 1
#0000FF	1.5	212.280934	212.280934	1	-1	learned 212280934	learned.thresh	-1.749	1 1
#0000FF	1.5	234.068672	234.068672	1	-1	learned 234068672	learned.thresh	-1.749	1 1
#0000FF	1.5	80.058339	80.058339	1	-1	learned 80058339	learned.thresh	-1.749	1 11
#0000FF	1.5	59.7925	59.7925	1	-1	learned 59792500	learned.thresh	-1.749	4 1
#0000FF	1.5	45.164625	45.164625	1	-1	learned 45164625	learned.thresh	-1.749	4 2
#0000FF	1.5	114.042111	114.042111	1	-1	learned 114042111	learned.thresh	-1.749	4 2
#0000FF	1.5	163.323003	163.323003	1	-1	learned 163323003	learned.thresh	-1.749	4 2
#0000FF	1.5	69.953902	69.953902	1	-1	learned 69953902	learned.thresh	-1.749	4 3
#0000FF	1.5	22.5544	22.5544	1	-1	learned 22554400	learned.thresh	-1.749	4 4
#0000FF	1.5	114.38687	114.38687	1	-1	learned 114386870	learned.thresh	-1.749	4 11
#0000FF	1.5	124.700483	124.700483	1	-1	learned 124700483	learned.thresh	-1.749	4 11
#0000FF	1.5	41.646489	41.646489	1	-1	learned 41646489	learned.thresh	-1.749	4 17
#0000FF	1.5	47.907456	47.907456	1	-1	learned 47907456	learned.thresh	-1.749	4 17
#0000FF	1.5	58.017039	58.017039	1	-1	learned 58017039	learned.thresh	-1.749	4 17
#0000FF	1.5	59.443039	59.443039	1	-1	learned 59443039	learned.thresh	-1.749	4 17
#0000FF	1.5	55.279763	55.279763	1	-1	learned 55279763	learned.thresh	-1.749	6 1
#0000FF	1.5	102.835963	102.835963	1	-1	learned 102835963	learned.thresh	-1.749	6 1
#0000FF	1.5	104.441425	104.441425	1	-1	learned 104441425	learned.thresh	-1.749	6 1
#0000FF	1.5	31.176714	31.176714	1	-1	learned 31176714	learned.thresh	-1.749	6 17
#0000FF	1.5	33.333771	33.333771	1	-1	learned 33333771	learned.thresh	-1.749	6 17
#0000FF	1.5	54.77313	54.77313	1	-1	learned 54773130	learned.thresh	-1.749	8 1
#0000FF	1.5	203.050855	203.050855	1	-1	learned 203050855	learned.thresh	-1.749	8 1
